NurseID,NurseName,DOB,Gender,Phone,City,Department
N007891,Nurse_7891,1961-12-19,M,1734501025,City_82,Pediatrics
N007892,Nurse_7892,1979-03-11,M,7755022939,City_8,ER
N007893,Nurse_7893,1980-04-02,M,5864569305,City_19,ICU
N007894,Nurse_7894,1965-12-17,M,5438243728,City_8,General
N007895,Nurse_7895,1981-07-22,M,9616626025,City_87,Surgery
N007896,Nurse_7896,1983-12-27,F,6692042073,City_54,ER
N007897,Nurse_7897,1990-05-12,F,5168469793,City_90,General
N007898,Nurse_7898,1988-08-09,M,9648188881,City_50,Surgery
N007899,Nurse_7899,1983-03-02,M,4786259528,City_85,ICU
N007900,Nurse_7900,1996-05-29,M,4031122472,City_10,Pediatrics
N007901,Nurse_7901,1980-03-07,M,2535269143,City_15,Surgery
N007902,Nurse_7902,1969-01-02,F,4660681015,City_92,ICU
N007903,Nurse_7903,1988-12-20,M,6448897726,City_81,Pediatrics
N007904,Nurse_7904,1961-12-02,M,7441531231,City_13,Pediatrics
N007905,Nurse_7905,1976-08-10,M,9642511705,City_27,ER
N007906,Nurse_7906,1964-04-11,M,4502932490,City_76,Pediatrics
N007907,Nurse_7907,1978-08-02,M,4806616600,City_29,General
N007908,Nurse_7908,1980-08-13,F,2458145389,City_64,ICU
N007909,Nurse_7909,1984-05-04,M,6855849592,City_26,ER
N007910,Nurse_7910,1968-02-13,M,6397527776,City_87,ER
N007911,Nurse_7911,1968-03-07,F,8358106260,City_85,Surgery
N007912,Nurse_7912,1981-12-22,F,1724278395,City_25,General
N007913,Nurse_7913,1992-06-26,F,6702606674,City_90,ICU
N007914,Nurse_7914,1983-10-30,F,1214917990,City_30,ICU
N007915,Nurse_7915,1984-07-03,M,5585230226,City_42,General
N007916,Nurse_7916,1978-07-07,M,7015973989,City_32,General
N007917,Nurse_7917,1997-06-05,F,3545344830,City_19,ER
N007918,Nurse_7918,1971-09-20,F,9148849708,City_30,ER
N007919,Nurse_7919,1984-02-11,M,9936929496,City_83,ICU
N007920,Nurse_7920,1999-11-26,M,4979324720,City_63,ER
N007921,Nurse_7921,1978-01-03,F,4994499531,City_46,Surgery
N007922,Nurse_7922,1983-12-05,F,7331461561,City_94,Surgery
N007923,Nurse_7923,1973-06-14,M,3363873115,City_4,General
N007924,Nurse_7924,1976-08-23,M,7741698165,City_62,ER
N007925,Nurse_7925,1978-10-03,F,5621902310,City_94,ICU
N007926,Nurse_7926,1962-04-05,F,7747985273,City_48,ER
N007927,Nurse_7927,1973-07-11,M,6220195278,City_15,ER
N007928,Nurse_7928,1983-11-16,F,9268916110,City_75,General
N007929,Nurse_7929,1972-09-01,M,9184333235,City_64,General
N007930,Nurse_7930,1989-05-01,M,5240037630,City_67,General
N007931,Nurse_7931,1968-06-28,F,4825173626,City_42,General
N007932,Nurse_7932,1988-01-27,M,1602802218,City_87,General
N007933,Nurse_7933,1965-07-18,M,7211062564,City_88,General
N007934,Nurse_7934,1990-07-08,F,8933192153,City_22,General
N007935,Nurse_7935,1987-10-27,M,1212356041,City_46,Surgery
N007936,Nurse_7936,1996-05-05,M,9153921527,City_9,ICU
N007937,Nurse_7937,1986-12-31,F,7377009652,City_87,Surgery
N007938,Nurse_7938,1991-04-04,F,4179870852,City_97,Pediatrics
N007939,Nurse_7939,1994-10-26,F,7684617741,City_65,General
N007940,Nurse_7940,1973-08-07,F,6133481824,City_27,ER
N007941,Nurse_7941,1982-06-04,M,5801301871,City_33,Pediatrics
N007942,Nurse_7942,1994-10-10,F,4849397850,City_73,ICU
N007943,Nurse_7943,1993-03-20,M,1194543223,City_81,ICU
N007944,Nurse_7944,1968-01-13,F,1767091344,City_22,Pediatrics
N007945,Nurse_7945,1993-11-22,F,7552846373,City_75,ICU
N007946,Nurse_7946,1986-11-13,F,7209548423,City_78,Pediatrics
N007947,Nurse_7947,1961-01-14,F,3699589840,City_83,General
N007948,Nurse_7948,1960-08-17,F,8392591856,City_39,Pediatrics
N007949,Nurse_7949,1964-08-11,F,4190447795,City_84,ER
N007950,Nurse_7950,1991-10-16,M,2228349656,City_24,Surgery
N007951,Nurse_7951,1963-10-23,F,8919024967,City_65,Pediatrics
N007952,Nurse_7952,1966-11-12,F,9220168839,City_95,ER
N007953,Nurse_7953,1966-04-12,M,7557212510,City_61,Pediatrics
N007954,Nurse_7954,1985-09-16,F,1411517412,City_10,Pediatrics
N007955,Nurse_7955,1965-01-25,F,8695398469,City_52,General
N007956,Nurse_7956,1980-03-06,M,6779686565,City_24,ER
N007957,Nurse_7957,1971-11-11,M,3231714975,City_82,ER
N007958,Nurse_7958,1975-10-14,M,4372497936,City_89,Surgery
N007959,Nurse_7959,1994-10-03,F,1669620136,City_51,General
N007960,Nurse_7960,1991-09-30,F,1737296072,City_58,Surgery
N007961,Nurse_7961,1986-02-24,M,6706252269,City_77,Pediatrics
N007962,Nurse_7962,1968-05-15,F,1112752678,City_49,Pediatrics
N007963,Nurse_7963,1972-08-16,M,7725238053,City_99,Pediatrics
N007964,Nurse_7964,1993-09-12,F,1501710835,City_11,ICU
N007965,Nurse_7965,1996-07-11,M,2295873143,City_66,Pediatrics
N007966,Nurse_7966,1962-12-23,M,5458113964,City_26,Pediatrics
N007967,Nurse_7967,1996-01-02,F,8559199368,City_29,General
N007968,Nurse_7968,1999-08-18,M,2515341406,City_7,ICU
N007969,Nurse_7969,1977-02-21,M,5362967009,City_80,General
N007970,Nurse_7970,1970-11-10,F,6185483803,City_73,ICU
N007971,Nurse_7971,1980-06-26,F,2041896714,City_33,Surgery
N007972,Nurse_7972,1962-11-14,F,7473205605,City_41,ICU
N007973,Nurse_7973,1993-08-04,M,1204976105,City_23,Pediatrics
N007974,Nurse_7974,1997-05-31,M,1314237255,City_42,ICU
N007975,Nurse_7975,1982-12-22,F,2172599423,City_80,Surgery
N007976,Nurse_7976,1979-09-16,F,5897388411,City_56,General
N007977,Nurse_7977,1996-04-05,F,8234249166,City_66,ICU
N007978,Nurse_7978,1997-11-12,M,4532454392,City_26,ICU
N007979,Nurse_7979,1969-03-02,M,5473303279,City_26,ICU
N007980,Nurse_7980,1998-05-22,M,3339617075,City_88,Pediatrics
N007981,Nurse_7981,1982-02-13,F,5916712909,City_9,Surgery
N007982,Nurse_7982,1975-10-25,F,8938349978,City_68,Surgery
N007983,Nurse_7983,1980-09-11,F,7680631436,City_54,ICU
N007984,Nurse_7984,1988-04-01,F,1745127631,City_48,Surgery
N007985,Nurse_7985,1997-04-13,M,6877719200,City_41,General
N007986,Nurse_7986,1993-06-09,F,4173135006,City_93,ICU
N007987,Nurse_7987,1984-08-15,F,6799435571,City_41,General
N007988,Nurse_7988,1964-12-22,M,4256530081,City_8,Surgery
N007989,Nurse_7989,1982-07-19,F,9911048962,City_8,ER
N007990,Nurse_7990,1967-08-20,M,1330940487,City_21,ER
N007991,Nurse_7991,1980-06-26,M,9835790303,City_22,ICU
N007992,Nurse_7992,1974-03-11,M,5074200379,City_20,ICU
N007993,Nurse_7993,1982-12-26,F,8849181369,City_24,Pediatrics
N007994,Nurse_7994,1995-05-05,F,9731949947,City_82,ER
N007995,Nurse_7995,1982-07-20,M,6095045763,City_64,ICU
N007996,Nurse_7996,1970-09-20,M,9035929493,City_29,Surgery
N007997,Nurse_7997,1978-10-21,F,8118796782,City_34,General
N007998,Nurse_7998,1962-10-25,M,2983975231,City_9,ER
N007999,Nurse_7999,1977-04-23,M,3692126695,City_23,Pediatrics
N008000,Nurse_8000,1969-07-03,F,3413986932,City_12,Surgery
N008001,Nurse_8001,1974-05-04,M,4171854995,City_14,Pediatrics
N008002,Nurse_8002,1996-05-18,F,2861890419,City_87,ICU
N008003,Nurse_8003,1986-12-22,M,9727242678,City_82,Surgery
N008004,Nurse_8004,1988-08-12,F,1885391998,City_88,Pediatrics
N008005,Nurse_8005,1999-05-21,F,5010679538,City_68,Surgery
N008006,Nurse_8006,1987-07-04,F,1476188921,City_39,Pediatrics
N008007,Nurse_8007,1990-01-30,F,1177047288,City_73,Surgery
N008008,Nurse_8008,1989-11-25,M,5514467194,City_10,General
N008009,Nurse_8009,1968-07-01,M,1333116873,City_46,Surgery
N008010,Nurse_8010,1969-01-28,M,7920337666,City_99,General
N008011,Nurse_8011,1992-08-03,M,9846144826,City_89,Pediatrics
N008012,Nurse_8012,1969-11-11,F,9787963402,City_94,ER
N008013,Nurse_8013,1983-04-09,F,2383269599,City_51,ICU
N008014,Nurse_8014,1983-02-23,F,6877099329,City_51,Surgery
N008015,Nurse_8015,1974-09-18,F,6752552672,City_55,Surgery
N008016,Nurse_8016,1987-10-13,F,9952492765,City_32,Pediatrics
N008017,Nurse_8017,1987-05-03,M,2045037866,City_94,ER
N008018,Nurse_8018,1967-12-31,F,9493351257,City_98,Surgery
N008019,Nurse_8019,1991-07-20,F,9223286299,City_42,General
N008020,Nurse_8020,1960-10-17,M,5519938452,City_45,General
N008021,Nurse_8021,1997-02-07,M,2545052835,City_5,Surgery
N008022,Nurse_8022,1994-06-23,F,1008304858,City_64,Surgery
N008023,Nurse_8023,1996-01-04,M,9279570608,City_6,ER
N008024,Nurse_8024,1981-07-27,M,6204938874,City_63,ER
N008025,Nurse_8025,1991-06-24,M,6732803003,City_17,General
N008026,Nurse_8026,1986-09-23,M,6507129135,City_2,ER
N008027,Nurse_8027,1987-01-02,M,4977811297,City_20,Surgery
N008028,Nurse_8028,1990-03-17,F,1740099021,City_46,ER
N008029,Nurse_8029,1975-10-02,F,8860372027,City_40,Surgery
N008030,Nurse_8030,1966-07-19,M,4068006718,City_64,Pediatrics
N008031,Nurse_8031,1970-06-21,M,4711038459,City_34,Pediatrics
N008032,Nurse_8032,1985-02-03,F,9701908497,City_22,Pediatrics
N008033,Nurse_8033,1980-02-23,F,7921051099,City_28,ER
N008034,Nurse_8034,1998-06-11,M,1001269044,City_59,ICU
N008035,Nurse_8035,1982-03-21,M,1814842565,City_88,Pediatrics
N008036,Nurse_8036,1974-11-04,M,7854173530,City_19,ER
N008037,Nurse_8037,1968-10-10,M,8758273853,City_35,ICU
N008038,Nurse_8038,1975-01-22,M,1786565313,City_69,ICU
N008039,Nurse_8039,1977-03-28,F,2543719048,City_81,Surgery
N008040,Nurse_8040,1960-01-25,F,6412843095,City_78,General
N008041,Nurse_8041,1978-07-04,M,8825253055,City_85,Pediatrics
N008042,Nurse_8042,1983-10-25,F,7456867579,City_64,General
N008043,Nurse_8043,1964-12-15,M,5836910486,City_68,Pediatrics
N008044,Nurse_8044,1989-11-01,F,5029622241,City_67,Surgery
N008045,Nurse_8045,1999-10-24,M,3820272549,City_81,ER
N008046,Nurse_8046,1993-01-11,F,7039618975,City_51,ER
N008047,Nurse_8047,1982-03-05,M,7928271377,City_75,ICU
N008048,Nurse_8048,1995-07-03,M,8702728203,City_26,ER
N008049,Nurse_8049,1984-10-02,F,6204049251,City_31,General
N008050,Nurse_8050,1974-07-19,F,3744689674,City_24,Surgery
N008051,Nurse_8051,1992-12-18,F,4490366035,City_55,Surgery
N008052,Nurse_8052,1990-01-16,M,8794834764,City_14,Surgery
N008053,Nurse_8053,1982-05-27,F,4705999840,City_64,Surgery
N008054,Nurse_8054,1973-05-23,F,7507848120,City_83,Surgery
N008055,Nurse_8055,1976-12-29,M,9813913867,City_81,Pediatrics
N008056,Nurse_8056,1974-08-11,M,1401765593,City_30,Pediatrics
N008057,Nurse_8057,1978-03-13,F,9864695505,City_29,Pediatrics
N008058,Nurse_8058,1982-08-17,M,6433203065,City_14,ICU
N008059,Nurse_8059,1988-07-17,F,8617444729,City_55,ER
N008060,Nurse_8060,1983-05-18,F,9405745108,City_14,Surgery
N008061,Nurse_8061,1999-11-05,M,6843424789,City_35,General
N008062,Nurse_8062,1973-04-18,F,8423930318,City_69,Pediatrics
N008063,Nurse_8063,1960-01-11,F,8549681764,City_99,Surgery
N008064,Nurse_8064,1993-05-19,F,5897087195,City_97,ER
N008065,Nurse_8065,1980-07-21,F,5570294548,City_21,ICU
N008066,Nurse_8066,1980-10-07,F,9748648568,City_55,Pediatrics
N008067,Nurse_8067,1975-09-17,M,6788971503,City_46,ICU
N008068,Nurse_8068,1973-01-24,M,5564864528,City_62,ER
N008069,Nurse_8069,1986-10-30,M,8507726180,City_65,ICU
N008070,Nurse_8070,1992-07-13,M,3996044651,City_29,ICU
N008071,Nurse_8071,1981-07-15,F,2417634502,City_42,Surgery
N008072,Nurse_8072,1996-04-25,M,5652186119,City_30,General
N008073,Nurse_8073,1988-07-01,M,1296719814,City_64,Surgery
N008074,Nurse_8074,1986-08-28,M,6170790825,City_50,General
N008075,Nurse_8075,1981-03-04,M,9360082525,City_70,Surgery
N008076,Nurse_8076,1987-05-08,M,9387727923,City_59,ICU
N008077,Nurse_8077,1974-06-10,M,9661295664,City_10,Surgery
N008078,Nurse_8078,1968-05-29,F,6525733761,City_6,ER
N008079,Nurse_8079,1982-10-11,M,3893611412,City_74,Surgery
N008080,Nurse_8080,1987-05-16,F,8304736121,City_83,Pediatrics
N008081,Nurse_8081,1998-09-08,F,8213696996,City_26,ER
N008082,Nurse_8082,1983-05-26,M,8661582685,City_62,ICU
N008083,Nurse_8083,1983-03-28,M,6910871788,City_50,General
N008084,Nurse_8084,1988-08-30,F,3805930942,City_70,ICU
N008085,Nurse_8085,1993-03-29,F,7499944808,City_86,Pediatrics
N008086,Nurse_8086,1975-01-05,M,4150145038,City_90,General
N008087,Nurse_8087,1987-07-15,M,8973765968,City_86,Pediatrics
N008088,Nurse_8088,1963-11-22,M,3078583062,City_57,General
N008089,Nurse_8089,1996-02-27,F,9362093895,City_81,ER
N008090,Nurse_8090,1985-09-24,F,4345595971,City_77,General
N008091,Nurse_8091,1966-12-25,F,1052881129,City_40,Pediatrics
N008092,Nurse_8092,1960-01-18,F,9807064200,City_76,General
N008093,Nurse_8093,1998-04-12,F,5535210241,City_17,Pediatrics
N008094,Nurse_8094,1972-05-06,F,2924032120,City_88,ICU
N008095,Nurse_8095,1968-11-22,M,2426084106,City_38,ER
N008096,Nurse_8096,1980-05-23,M,2253959396,City_18,Surgery
N008097,Nurse_8097,1985-09-14,F,2475150697,City_37,ER
N008098,Nurse_8098,1990-11-26,F,3390578065,City_8,ER
N008099,Nurse_8099,1985-08-14,M,1405723358,City_28,ICU
N008100,Nurse_8100,1969-08-02,F,4032823532,City_9,General
N008101,Nurse_8101,1973-12-20,M,5740283152,City_47,ER
N008102,Nurse_8102,1972-06-04,F,8646087588,City_36,ER
N008103,Nurse_8103,1988-05-09,F,2241919811,City_14,Pediatrics
N008104,Nurse_8104,1976-02-22,F,9250431097,City_16,Pediatrics
N008105,Nurse_8105,1987-01-24,M,5311773021,City_70,ICU
N008106,Nurse_8106,1972-10-06,F,2977500002,City_50,Pediatrics
N008107,Nurse_8107,1967-12-08,M,9153690818,City_7,Surgery
N008108,Nurse_8108,1983-06-09,F,6256096264,City_25,Pediatrics
N008109,Nurse_8109,1977-01-05,F,2896201823,City_73,ICU
N008110,Nurse_8110,1996-05-16,M,1947227624,City_81,Pediatrics
N008111,Nurse_8111,1966-06-21,F,5021361795,City_11,Surgery
N008112,Nurse_8112,1999-10-13,F,6363436879,City_93,Surgery
N008113,Nurse_8113,1984-09-23,M,2597095250,City_2,ICU
N008114,Nurse_8114,1979-02-22,F,9795977598,City_26,ER
N008115,Nurse_8115,1990-02-20,F,3035046073,City_70,ER
N008116,Nurse_8116,1995-12-18,F,3059777760,City_82,Surgery
N008117,Nurse_8117,1963-10-27,M,8267220025,City_7,Pediatrics
N008118,Nurse_8118,1969-06-21,F,4490345056,City_55,General
N008119,Nurse_8119,1964-01-20,F,4819060945,City_19,Surgery
N008120,Nurse_8120,1960-12-03,F,8852966730,City_71,Surgery
N008121,Nurse_8121,1985-12-04,F,8071607569,City_39,Pediatrics
N008122,Nurse_8122,1991-06-23,M,2587724537,City_65,Pediatrics
N008123,Nurse_8123,1976-10-05,F,4122320952,City_54,Surgery
N008124,Nurse_8124,1965-05-30,F,4940058261,City_85,ICU
N008125,Nurse_8125,1978-04-13,M,3946232049,City_15,Surgery
N008126,Nurse_8126,1988-10-17,M,9392738309,City_47,ICU
N008127,Nurse_8127,1966-11-04,M,5004575250,City_80,Pediatrics
N008128,Nurse_8128,1973-01-27,M,8342188014,City_27,Surgery
N008129,Nurse_8129,1997-03-16,F,2771090561,City_17,General
N008130,Nurse_8130,1975-06-06,F,1515745646,City_60,Surgery
N008131,Nurse_8131,1975-08-28,F,1701300904,City_26,ER
N008132,Nurse_8132,1982-12-03,F,6355339675,City_74,ICU
N008133,Nurse_8133,1962-06-17,F,1765845607,City_32,Surgery
N008134,Nurse_8134,1972-07-27,F,7048585240,City_26,ICU
N008135,Nurse_8135,1976-02-13,F,1060024493,City_74,ICU
N008136,Nurse_8136,1990-10-03,F,8901691980,City_94,General
N008137,Nurse_8137,1998-11-22,M,1768795216,City_100,Surgery
N008138,Nurse_8138,1974-05-06,M,4576804940,City_44,ICU
N008139,Nurse_8139,1990-01-29,M,7884808879,City_60,General
N008140,Nurse_8140,1998-07-31,F,2784153548,City_50,ER
N008141,Nurse_8141,1985-06-09,F,6920559403,City_23,ICU
N008142,Nurse_8142,1997-12-25,F,1159521052,City_28,General
N008143,Nurse_8143,1988-10-15,F,5579968144,City_92,Pediatrics
N008144,Nurse_8144,1967-01-06,F,1125193473,City_27,General
N008145,Nurse_8145,1977-07-24,F,2628453088,City_90,Surgery
N008146,Nurse_8146,1980-05-16,F,9229304494,City_83,ER
N008147,Nurse_8147,1970-02-10,M,3005153000,City_77,Pediatrics
N008148,Nurse_8148,1979-09-20,M,9643394644,City_67,Pediatrics
N008149,Nurse_8149,1980-08-10,F,9130976945,City_59,Surgery
N008150,Nurse_8150,1966-01-01,M,1652337951,City_84,General
N008151,Nurse_8151,1991-03-28,F,6633791161,City_43,General
N008152,Nurse_8152,1999-12-01,M,9586479108,City_31,ER
N008153,Nurse_8153,1971-03-26,M,7581596898,City_56,ER
N008154,Nurse_8154,1978-09-29,M,1844277519,City_27,ER
N008155,Nurse_8155,1978-07-26,F,9658243168,City_83,ICU
N008156,Nurse_8156,1997-08-22,F,3743458266,City_52,ER
N008157,Nurse_8157,1971-07-03,M,5846926265,City_38,Surgery
N008158,Nurse_8158,1982-05-30,M,3000773963,City_32,Pediatrics
N008159,Nurse_8159,1995-08-04,F,6660562788,City_1,General
N008160,Nurse_8160,1967-06-28,M,2894531002,City_7,ICU
N008161,Nurse_8161,1960-09-06,F,1928819473,City_25,Pediatrics
N008162,Nurse_8162,1972-09-20,F,9828118493,City_39,ICU
N008163,Nurse_8163,1996-06-27,M,6114634810,City_23,Surgery
N008164,Nurse_8164,1977-07-14,M,5942278435,City_76,General
N008165,Nurse_8165,1992-04-16,M,2321356868,City_98,ICU
N008166,Nurse_8166,1990-01-30,F,5390303987,City_12,Pediatrics
N008167,Nurse_8167,1987-10-06,F,6917770187,City_10,Pediatrics
N008168,Nurse_8168,1984-05-05,F,2729968353,City_52,ER
N008169,Nurse_8169,1992-02-24,F,3873738145,City_62,ICU
N008170,Nurse_8170,1961-05-22,F,2538619952,City_16,Surgery
N008171,Nurse_8171,1998-12-26,M,3472640376,City_9,Pediatrics
N008172,Nurse_8172,1967-04-01,M,3673610866,City_68,ICU
N008173,Nurse_8173,1975-02-18,F,7671909233,City_44,ICU
N008174,Nurse_8174,1984-03-14,M,4228205938,City_16,ER
N008175,Nurse_8175,1972-01-23,M,6462030728,City_40,ICU
N008176,Nurse_8176,1984-11-11,M,6674367811,City_30,ER
N008177,Nurse_8177,1994-03-14,M,7550239771,City_6,ER
N008178,Nurse_8178,1968-11-12,M,5166029505,City_79,ICU
N008179,Nurse_8179,1960-09-29,M,8497991159,City_14,Surgery
N008180,Nurse_8180,1980-11-01,M,7624709642,City_57,ER
N008181,Nurse_8181,1998-10-27,M,6615532346,City_33,ICU
N008182,Nurse_8182,1981-03-30,M,1411244818,City_17,Pediatrics
N008183,Nurse_8183,1972-09-16,F,7011005539,City_15,General
N008184,Nurse_8184,1985-08-11,F,2240482237,City_60,Surgery
N008185,Nurse_8185,1963-05-16,M,3478686886,City_23,ICU
N008186,Nurse_8186,1971-01-07,M,1818921120,City_26,General
N008187,Nurse_8187,1971-02-21,F,9504436141,City_49,ICU
N008188,Nurse_8188,1966-08-15,F,9578411838,City_74,Surgery
N008189,Nurse_8189,1989-08-25,M,5438027705,City_55,Pediatrics
N008190,Nurse_8190,1989-02-20,M,7510923435,City_41,Surgery
N008191,Nurse_8191,1962-03-31,M,7057687184,City_83,General
N008192,Nurse_8192,1979-08-06,M,4437054127,City_59,ICU
N008193,Nurse_8193,1971-03-21,M,4086869415,City_59,Surgery
N008194,Nurse_8194,1966-08-26,F,6985303089,City_30,Surgery
N008195,Nurse_8195,1991-10-31,M,6001180979,City_30,Pediatrics
N008196,Nurse_8196,1984-03-13,F,9387688519,City_31,Pediatrics
N008197,Nurse_8197,1964-01-05,M,6072475347,City_57,Surgery
N008198,Nurse_8198,1969-01-03,M,4595383991,City_68,General
N008199,Nurse_8199,1976-10-21,M,5692631578,City_71,ER
N008200,Nurse_8200,1979-11-10,F,7921699250,City_78,ER
N008201,Nurse_8201,1984-06-12,F,5596507668,City_85,Surgery
N008202,Nurse_8202,1991-01-26,F,1187104007,City_59,General
N008203,Nurse_8203,1971-05-03,F,3355675231,City_10,ER
N008204,Nurse_8204,1962-06-06,M,2250531408,City_32,Surgery
N008205,Nurse_8205,1998-09-27,M,6854373708,City_86,ICU
N008206,Nurse_8206,1986-10-01,F,4768154082,City_46,Pediatrics
N008207,Nurse_8207,1978-04-17,M,5008926903,City_58,General
N008208,Nurse_8208,1987-05-18,M,3870804987,City_61,Surgery
N008209,Nurse_8209,1978-06-18,M,6204981474,City_11,ICU
N008210,Nurse_8210,1995-07-16,M,9036404300,City_8,Pediatrics
N008211,Nurse_8211,1994-04-28,F,5414447453,City_26,Pediatrics
N008212,Nurse_8212,1963-03-16,F,5502504995,City_85,ICU
N008213,Nurse_8213,1980-06-15,M,2374280642,City_76,Pediatrics
N008214,Nurse_8214,1967-04-24,F,5137130445,City_93,General
N008215,Nurse_8215,1971-08-15,F,8206156872,City_87,General
N008216,Nurse_8216,1995-10-18,M,3693079262,City_72,ER
N008217,Nurse_8217,1976-08-28,M,8845263166,City_66,ICU
N008218,Nurse_8218,1984-12-09,M,7887683829,City_44,ER
N008219,Nurse_8219,1999-10-31,F,3992160933,City_59,ICU
N008220,Nurse_8220,1979-02-03,F,5738902664,City_70,Pediatrics
N008221,Nurse_8221,1969-03-05,M,6234470643,City_30,General
N008222,Nurse_8222,1994-04-08,F,8396466790,City_77,General
N008223,Nurse_8223,1998-07-02,F,5615881409,City_3,General
N008224,Nurse_8224,1992-11-10,M,5268908195,City_26,General
N008225,Nurse_8225,1991-07-06,F,9773954254,City_55,Pediatrics
N008226,Nurse_8226,1985-04-10,M,5125266139,City_96,General
N008227,Nurse_8227,1991-12-22,M,7483690193,City_50,ER
N008228,Nurse_8228,1965-06-25,F,5375801693,City_100,ICU
N008229,Nurse_8229,1973-02-24,F,8709104224,City_72,Pediatrics
N008230,Nurse_8230,1964-03-28,M,1932539579,City_79,ER
N008231,Nurse_8231,1999-10-09,F,2885846545,City_28,ER
N008232,Nurse_8232,1978-12-28,M,3006632734,City_86,General
N008233,Nurse_8233,1995-04-26,F,8843297081,City_45,Pediatrics
N008234,Nurse_8234,1999-02-02,M,2202317338,City_82,General
N008235,Nurse_8235,1974-05-28,F,1492982943,City_16,ER
N008236,Nurse_8236,1977-01-29,F,4821889976,City_6,ER
N008237,Nurse_8237,1995-06-24,M,7667754817,City_66,ER
N008238,Nurse_8238,1966-02-12,M,6400629861,City_57,General
N008239,Nurse_8239,1968-03-12,F,9680336815,City_17,Pediatrics
N008240,Nurse_8240,1983-08-21,F,9780500292,City_25,ER
N008241,Nurse_8241,1990-07-12,M,7602882657,City_90,Pediatrics
N008242,Nurse_8242,1979-01-26,M,9662011184,City_2,ICU
N008243,Nurse_8243,1966-09-08,M,9227319718,City_74,Pediatrics
N008244,Nurse_8244,1986-05-25,M,5278249595,City_63,ER
N008245,Nurse_8245,1972-11-28,F,1332651007,City_55,Pediatrics
N008246,Nurse_8246,1972-12-31,F,3959210219,City_47,General
N008247,Nurse_8247,1966-05-08,M,2068452185,City_29,Pediatrics
N008248,Nurse_8248,1983-08-10,F,8706139244,City_2,ICU
N008249,Nurse_8249,1980-07-29,F,6582583196,City_92,ER
N008250,Nurse_8250,1975-12-25,F,2610007657,City_73,Surgery
N008251,Nurse_8251,1992-10-18,M,6958988603,City_68,Surgery
N008252,Nurse_8252,1966-04-17,M,4605542203,City_11,Pediatrics
N008253,Nurse_8253,1986-08-17,M,9635483099,City_6,ER
N008254,Nurse_8254,1985-10-08,F,8685532056,City_87,General
N008255,Nurse_8255,1972-11-08,F,5013630014,City_21,Surgery
N008256,Nurse_8256,1987-01-05,M,1154267522,City_65,Pediatrics
N008257,Nurse_8257,1965-05-29,F,9114126956,City_73,General
N008258,Nurse_8258,1980-06-25,F,4559747665,City_74,Pediatrics
N008259,Nurse_8259,1984-11-12,F,1171624956,City_95,General
N008260,Nurse_8260,1980-10-21,M,4345646798,City_96,Pediatrics
N008261,Nurse_8261,1982-11-07,M,1237471446,City_54,Pediatrics
